Id,Thứ,Ngày,Thứ tự công ty,Mã khách hàng,Site ăn,Bếp thực hiện,Suất ăn phục vụ,Ca,Số lượng khách hàng dự kiến,Số lượng chốt ngày liền trước,Số lượng máy tính dự kiến,Số lượng được phê duyệt,Tổng số lượng phần ăn để đặt hàng,Ghi chú,Chị Nga duyệt,Trạng thái duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu số lượng đặt ngày trước đó,Món mặn 1 Tên,Món mặn 1 tên - vị trí,Món mặn 1 SL,Món mặn 2 Tên,Món mặn 2 tên - vị trí,Món mặn 2 SL,Món mặn 3 Tên,Món mặn 3 tên - vị trí,Món mặn 3 SL,Món mặn 4 Tên,Món mặn 4 tên - vị trí,Món mặn 4 SL,Món mặn 5 Tên,Món mặn 5 tên - vị trí,Món mặn 5 SL,Món mặn 6 Tên,Món mặn 6 tên - vị trí,Món mặn 6 SL,Món chay 1 Tên,Món chay 1 tên - vị trí,Món chay 1 SL,Món chay 2 Tên,Món chay 2 tên - vị trí,Món chay 2 SL,Món chay 3 Tên,Món chay 3 tên - vị trí,Món chay 3 SL,Món nước 1 Tên,Món nước 1 tên - vị trí,Món nước 1 SL,Món nước 2 Tên,Món nước 2 tên - vị trí Copy,Món nước 2 SL,Món canh 1 Tên,Món canh 1 tên - vị trí,Món canh 1 SL,Món xào/luộc 1 Tên,Món xào/luộc 1 tên - vị trí,Món xào/luộc 1 SL,Món xào/luộc 2 Tên,Món xào/luộc 2 tên - vị trí,Món xào luộc 2 SL,Món tráng miệng 1 Tên,Món tráng miệng 1 tên - vị trí,Món tráng miệng 1 SL,Món mì sữa 1 Tên,Món mì sữa 1 SL,Món cháo Tên,Món cháo SL
3721,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất nước,S2 - Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3722,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất mặn,"S3, S7 - Ca 3",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3723,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất mặn,S2 - Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3724,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất nước,"S3, S7 - Ca 3",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3725,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX01,Bếp tại chỗ,Suất chay,"S3, S7 - Ca 3",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Thứ 5,02/04/2026,2,WACOAL,WAC01,,,Ca 1,,,,,,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,Thứ 5,02/04/2026,2,WACOAL,WAC01,,,Ca 1,,,,,,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,Thứ 6,03/04/2026,2,WACOAL,WAC01,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,Thứ 6,03/04/2026,2,WACOAL,WAC01,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,Thứ 7,04/04/2026,2,WACOAL,WAC01,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,Thứ 7,04/04/2026,2,WACOAL,WAC01,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,Chủ nhật,05/04/2026,2,WACOAL,WAC01,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,Chủ nhật,05/04/2026,2,WACOAL,WAC01,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,Thứ 2,06/04/2026,2,WACOAL,WAC01,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,Thứ 2,06/04/2026,2,WACOAL,WAC01,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,Thứ 3,07/04/2026,2,WACOAL,WAC01,,,Ca 1,,100,,,100,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,Thứ 3,07/04/2026,2,WACOAL,WAC01,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,Thứ 4,08/04/2026,2,WACOAL,WAC01,,,Ca 1,,,,,,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,Thứ 4,08/04/2026,2,WACOAL,WAC01,,,Ca 1,,,,,,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,Thứ 5,09/04/2026,2,WACOAL,WAC01,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,Thứ 5,09/04/2026,2,WACOAL,WAC01,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,Thứ 6,10/04/2026,2,WACOAL,WAC01,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,Thứ 6,10/04/2026,2,WACOAL,WAC01,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,Thứ 7,11/04/2026,2,WACOAL,WAC01,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,Thứ 7,11/04/2026,2,WACOAL,WAC01,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,Chủ nhật,12/04/2026,2,WACOAL,WAC01,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,Chủ nhật,12/04/2026,2,WACOAL,WAC01,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,Thứ 2,13/04/2026,2,WACOAL,WAC01,,,Ca 1,1150,0,1150,,1150,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,1150,,,1150,,,,,,,,,,,,,,,60,,,60,,,,,,,,,,,,,,,,,,,,,1210,,,,
1677,Thứ 2,13/04/2026,2,WACOAL,WAC01,,,Ca 1,500,0,500,,500,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,500,,,500,,,,,,,,,,,,,,,25,,,25,,,,,,,,,,,,,,,,,,,,,525,,,,
1739,Thứ 3,14/04/2026,2,WACOAL,WAC01,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,Thứ 3,14/04/2026,2,WACOAL,WAC01,,,Ca 1,,500,,,500,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,Thứ 3,14/04/2026,2,WACOAL,WAC01,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,Thứ 4,15/04/2026,2,WACOAL,WAC01,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,Thứ 5,16/04/2026,2,WACOAL,WAC01,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,Thứ 5,16/04/2026,2,WACOAL,WAC01,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933,Thứ 6,17/04/2026,2,WACOAL,WAC01,,,Ca 1,,1210,,,1210,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,Thứ 6,17/04/2026,2,WACOAL,WAC01,,,Ca 1,,520,,,520,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,Thứ 7,18/04/2026,2,WACOAL,WAC01,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,Thứ 7,18/04/2026,2,WACOAL,WAC01,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,Chủ nhật,19/04/2026,2,WACOAL,WAC01,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,Chủ nhật,19/04/2026,2,WACOAL,WAC01,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,Thứ 2,20/04/2026,2,WACOAL,WAC01,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,Heo quay kho dưa chua,01 - Heo quay kho dưa chua,,Chả cá thì là,02 - Chả cá thì là,,,,,,,,,,,,,,Rau củ kho chay,07 - Rau củ kho chay,,Gà chay xào sả ớt,08 - Gà chay xào sả ớt,,,,,,,,,,,Canh cải xanh,12 - Canh cải xanh,,Su su xào,13 - Su su xào,,,,,Thanh long,15 - Thanh long,,,,,
2123,Thứ 2,20/04/2026,2,WACOAL,WAC01,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,Heo quay kho dưa chua,01 - Heo quay kho dưa chua,,Chả cá thì là,02 - Chả cá thì là,,,,,,,,,,,,,,Rau củ kho chay,07 - Rau củ kho chay,,Gà chay xào sả ớt,08 - Gà chay xào sả ớt,,,,,,,,,,,Canh cải xanh,12 - Canh cải xanh,,Su su xào,13 - Su su xào,,,,,Thanh long,15 - Thanh long,,,,,
2189,Thứ 3,21/04/2026,2,WACOAL,WAC01,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,Thứ 3,21/04/2026,2,WACOAL,WAC01,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252,Thứ 4,22/04/2026,2,WACOAL,WAC01,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,Thứ 4,22/04/2026,2,WACOAL,WAC01,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,Thứ 5,23/04/2026,2,WACOAL,WAC01,,,Ca 1,,1220,,,1220,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,Thứ 6,24/04/2026,2,WACOAL,WAC01,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,Thứ 6,24/04/2026,2,WACOAL,WAC01,,,Ca 1,101,,101,,101,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,101,,,101,,,101,,,0,,,0,,,0,,,101,,,101,,,101,,,,,,,,,101,,,101,,,101,,,101,,0,,0
2527,Thứ 7,25/04/2026,2,WACOAL,WAC01,,,Ca 1,,1720,,,1720,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528,Thứ 7,25/04/2026,2,WACOAL,WAC01,,,Ca 1,,924,,,924,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808,Thứ 2,27/04/2026,2,WACOAL,WAC01,Bếp tại chỗ,Suất mặn,Ca 1,1640,1640,1640,,1640,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,,,0,,,0,,0,,0
2809,Thứ 2,27/04/2026,2,WACOAL,WAC01,Bếp tại chỗ,Suất chay,Ca 1,80,80,80,,80,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,,,0,,,0,,0,,0
2859,Thứ 3,28/04/2026,2,WACOAL,WAC01,Bếp tại chỗ,Suất mặn,Ca 1,1640,1640,1640,,1640,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,Bò bóp thấu,01 - Bò bóp thấu,1640,Đậu hũ tứ xuyên,02 - Đậu hũ tứ xuyên,1640,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,Canh bí xanh,12 - Canh bí xanh,1640,Cải luộc,13 - Cải luộc,1640,,,0,Chuối,15 - Chuối,1640,,0,,0
2905,Thứ 3,28/04/2026,2,WACOAL,WAC01,Bếp tại chỗ,Suất chay,Ca 1,80,80,80,,80,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,0,,,0,,,0,,,0,,0,,0
3302,Thứ 3,28/04/2026,2,WACOAL,WAC01,Bếp tại chỗ,Suất mặn,Ca 1,,1640,,,1640,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3366,Thứ 3,28/04/2026,2,WACOAL,WAC01,Bếp tại chỗ,Suất chay,Ca 1,,80,,,80,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2915,Thứ 4,29/04/2026,2,WACOAL,,,Suất mặn,Ca 1,1640,1640,1640,,1640,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,Đùi gà chiên,01 - Đùi gà chiên,0,Gỏi tai heo,02 - Gỏi tai heo,1640,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,Canh súp,12 - Canh súp,1640,Rau muống xào,13 - Rau muống xào,1640,,,,Sâm bổ lượng,15 - Sâm bổ lượng,1640,,,,
2961,Thứ 4,29/04/2026,2,WACOAL,,,Suất chay,Ca 1,80,80,80,,80,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,0,,,0,,,0,,,0,,,0,,,0,Củ sen xào ớt chuông,07 - Củ sen xào ớt chuông,80,Heo quay kho dưa chua,08 - Heo quay kho dưa chua,80,,,,,,,,,,,,,,,,,,,,,,,,,
3816,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX02,Bếp tại chỗ,Suất mặn,"SN, S1, S6 - Ca 1",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3817,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX02,Bếp tại chỗ,Suất chay,"SN, S1, S6 - Ca 1",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3818,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX02,Bếp tại chỗ,Suất mì sữa,"SN, S1, S6 - Ca 1",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3819,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX02,Bếp tại chỗ,Suất nước,"SN, S1, S6 - Ca 1",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX02,Bếp tại chỗ,Suất mặn,S2 - Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3821,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX02,Bếp tại chỗ,Suất chay,S2 - Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3822,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX02,Bếp tại chỗ,Suất nước,S2 - Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3823,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX02,Bếp tại chỗ,Suất mì sữa,S2 - Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3824,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX02,Bếp tại chỗ,Suất mặn,"S3, S7 - Ca 3",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3825,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX02,Bếp tại chỗ,Suất mì sữa,"S3, S7 - Ca 3",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3826,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX02,Bếp tại chỗ,Suất nước,"S3, S7 - Ca 3",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3827,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX02,Bếp tại chỗ,Suất chay,"S3, S7 - Ca 3",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3828,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX02,Bếp tại chỗ,Suất mặn,"SN, S1, S6 - Ca 1",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3829,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX02,Bếp tại chỗ,Suất nước,"SN, S1, S6 - Ca 1",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3830,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX02,Bếp tại chỗ,Suất nước,S2 - Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3831,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX02,Bếp tại chỗ,Suất mặn,"S3, S7 - Ca 3",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3832,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX02,Bếp tại chỗ,Suất mì sữa,"S3, S7 - Ca 3",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3833,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX02,Bếp tại chỗ,Suất mặn,S2 - Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3834,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX02,Bếp tại chỗ,Suất mì sữa,S2 - Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3835,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX02,Bếp tại chỗ,Suất mì sữa,"SN, S1, S6 - Ca 1",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3836,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX02,Bếp tại chỗ,Suất nước,"S3, S7 - Ca 3",,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3837,Thứ 5,30/04/2026,4,TOÀN CẦU LIXIL,LIX02,Bếp tại chỗ,Suất chay,S2 - Ca 2,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
